Type,Year,Age,m,Height
33,2019,28,3.7432,21.5
33,2019,28,3.25803,23.4
33,2019,28,3.18646,23.4
33,2019,16,3.0868,19.4
33,2019,28,3.80089,21.5
33,2019,28,3.74336,21.5
33,2019,28,3.69879,21.5
33,2019,28,3.65864,21.5
33,2019,28,3.62736,21.5
33,2019,28,3.56037,23.4
33,2019,28,3.50699,23.4
33,2019,28,3.43592,23.4
33,2019,28,3.34232,23.4
33,2019,28,3.25832,23.4
33,2019,28,3.10608,23.4
33,2019,16,3.03312,19.4
33,2019,16,3.05083,19.4
33,2019,28,3.74353,21.5
33,2019,28,3.62752,21.5
33,2019,28,3.59197,21.5
33,2019,28,3.56053,23.4
33,2019,28,3.34247,23.4
33,2019,28,3.13784,23.4
33,2019,28,3.10622,23.4
33,2019,16,3.03205,18.1
33,2019,28,3.62768,19.7
33,2019,28,3.59213,19.7
33,2019,28,3.18702,19
33,2019,28,3.13798,19
33,2019,28,3.10636,19
33,2019,16,2.99558,18.1
33,2019,16,3.03097,18.1
33,2019,28,3.65897,19.7
33,2019,28,3.62784,19.7
33,2019,28,3.59228,19.7
33,2019,28,3.25789,19
33,2019,28,3.18674,19
33,2019,28,3.13812,19
33,2019,28,3.1065,19
33,2019,35,2.61585,16.79
33,2019,35,2.66802,16.79
33,2019,35,2.71227,16.79
33,2019,35,2.75124,16.79
33,2019,35,2.7951,16.79
33,2019,35,2.82568,16.79
33,2019,35,2.84754,16.79
33,2019,23,2.90502,16.79
33,2019,23,2.92271,16.79
33,2019,23,2.9404,18.1
33,2019,23,2.97135,18.1
33,2019,23,2.99452,18.1
33,2019,23,3.0299,18.1
33,2019,35,2.52711,16.79
33,2019,35,2.5573,16.79
33,2019,35,2.61039,16.79
33,2019,35,2.6636,16.79
33,2019,35,2.70689,16.79
33,2019,35,2.74584,16.79
33,2019,35,2.78969,16.79
33,2019,35,2.82026,16.79
33,2019,35,2.84211,16.79
33,2019,23,2.89958,16.79
33,2019,23,2.91726,16.79
33,2019,23,2.93494,18.1
33,2019,23,2.96588,18.1
33,2019,23,2.98903,18.1
33,2019,35,2.3951,16.79
33,2019,35,2.42854,16.79
33,2019,35,2.51305,16.79
33,2019,35,2.54324,16.79
33,2019,35,2.59539,16.79
33,2019,35,2.64927,16.79
33,2019,35,2.69255,16.79
33,2019,35,2.73149,16.79
33,2019,35,2.77532,16.79
33,2019,35,2.80589,16.79
33,2019,35,2.82773,16.79
33,2019,35,2.84098,16.79
33,2019,23,2.85866,16.79
33,2019,23,2.87191,16.79
33,2019,23,2.88517,16.79
33,2019,23,2.90284,16.79
33,2019,23,2.92051,18.1
33,2019,35,2.33682,16.79
33,2019,35,2.36786,16.79
33,2019,35,2.40131,16.79
33,2019,35,2.42175,16.79
33,2019,35,2.45651,16.79
33,2019,35,2.47367,16.79
33,2019,35,2.48197,16.79
33,2019,35,2.48585,16.79
33,2019,35,2.51603,16.79
33,2019,35,2.56818,16.79
33,2019,35,2.62192,16.79
33,2019,35,2.66519,16.79
33,2019,35,2.70414,16.79
33,2019,35,2.74796,16.79
33,2019,35,2.77851,16.79
33,2019,35,2.80035,16.79
33,2019,35,2.8136,16.79
33,2019,23,2.83127,16.79
33,2019,23,2.87544,16.79
33,2019,35,2.34711,16.79
33,2019,35,2.38253,16.79
33,2019,35,2.43773,16.79
33,2019,35,2.45488,16.79
33,2019,35,2.46318,16.79
33,2019,35,2.46706,16.79
33,2019,35,2.49724,16.79
33,2019,35,2.54937,16.79
33,2019,35,2.60262,16.79
33,2019,35,2.64681,16.79
33,2019,35,2.68575,16.79
33,2019,35,2.72956,16.79
33,2019,35,2.76011,16.79
33,2019,35,2.78195,16.79
33,2019,35,2.7952,16.79
33,2019,23,2.81286,16.79
33,2019,35,2.32836,16.79
33,2019,35,2.3621,16.79
33,2019,35,2.44441,16.79
33,2019,35,2.44829,16.79
33,2019,35,2.47846,16.79
33,2019,35,2.53058,16.79
33,2019,35,2.58381,16.79
33,2019,35,2.62716,16.79
33,2019,35,2.6669,16.79
33,2019,35,2.7107,16.79
33,2019,35,2.74124,16.79
33,2019,35,2.76306,16.79
33,2019,35,2.77631,16.79
33,2019,35,2.30953,16.79
33,2019,35,2.34327,16.79
33,2019,35,2.42555,16.79
33,2019,35,2.42944,16.79
33,2019,35,2.4596,16.79
33,2019,35,2.5117,16.79
33,2019,35,2.56501,16.79
33,2019,35,2.60835,16.79
33,2019,35,2.64772,16.79
33,2019,35,2.69185,16.79
33,2019,35,2.72238,16.79
33,2019,35,2.7442,16.79
33,2019,35,2.25281,16.79
33,2019,35,2.39788,16.79
33,2019,35,2.40177,16.79
33,2019,35,2.43192,16.79
33,2019,35,2.48401,16.79
33,2019,35,2.53729,16.79
33,2019,35,2.58062,16.79
33,2019,35,2.61997,16.79
33,2019,35,2.35803,16.79
33,2019,35,2.3757,16.79
33,2019,35,2.384,16.79
33,2019,35,2.38789,16.79
33,2019,35,2.41804,16.79
33,2019,35,2.47012,16.79
33,2019,35,2.52282,16.79
33,2019,35,2.56614,16.79
33,2019,35,2.60548,16.79
33,2019,35,2.34868,16.79
33,2019,35,2.36582,16.79
33,2019,35,2.37465,16.79
33,2019,35,2.37854,16.79
33,2019,35,2.40868,16.79
33,2019,35,2.46075,16.79
33,2019,35,2.51334,16.79
33,2019,35,2.56105,16.79
33,2019,35,2.2293,16.79
33,2019,35,2.34837,16.79
33,2019,35,2.36551,16.79
33,2019,35,2.37381,16.79
33,2019,35,2.37822,16.79
33,2019,35,2.40836,16.79
33,2019,35,2.46043,16.79
33,2019,35,2.2291,16.79
33,2019,35,2.25816,16.79
33,2019,35,2.37728,16.79
33,2019,35,2.40815,16.79
33,2019,35,2.22891,16.79
33,2019,35,2.31316,16.79
33,2019,35,2.40709,16.79
33,2019,35,2.22891,16.79
33,2019,35,2.22252,16.79
33,2019,35,2.55529,16.79
33,2019,35,2.4662,16.79
33,2019,35,2.39102,16.79
33,2019,35,2.43913,16.79
33,2019,23,2.62347,16.79
33,2019,23,2.63668,16.79
33,2019,23,2.7779,18.1
33,2019,23,2.79111,18.1
33,2019,35,2.36848,16.79
33,2019,35,2.46028,16.79
33,2019,35,2.50407,16.79
33,2019,23,2.60089,16.79
33,2019,23,2.64988,18.1
33,2019,23,2.75516,18.1
33,2019,23,2.76836,18.1
33,2019,23,2.79062,18.1
33,2019,35,2.45007,16.79
33,2019,35,2.49384,16.79
33,2019,23,2.57741,16.79
33,2019,23,2.59061,16.79
33,2019,23,2.74575,18.1
33,2019,35,2.45747,16.79
33,2019,35,2.48824,16.79
33,2019,35,2.51022,16.79
33,2019,35,2.52341,16.79
33,2019,23,2.54099,16.79
33,2019,23,2.55418,16.79
33,2019,23,2.69141,18.1
33,2019,35,2.44803,16.79
33,2019,35,2.47,16.79
33,2019,35,2.48319,16.79
33,2019,23,2.65055,18.1
33,2019,23,2.68132,18.1
33,2019,35,2.41287,16.79
33,2019,35,2.42605,16.79
33,2019,23,2.61042,18.1
33,2019,23,2.62406,18.1
33,2019,35,2.373,16.79
33,2019,23,2.55779,18.1
33,2019,23,2.45639,18.1
2,2019,55,2.52523,18.4
2,2019,55,2.4619,18.4
2,2019,55,2.30541,18.4
2,2019,55,2.19273,18.4
2,2019,55,2.16063,18.4
2,2019,55,2.13166,18.4
2,2019,55,2.11791,18.4
2,2019,55,2.10404,18.4
2,2019,37,2.0952,18.4
2,2019,37,2.09702,18.4
2,2019,55,2.08867,18.4
2,2019,55,2.07477,18.4
2,2019,37,2.1291,18.4
2,2019,37,2.04735,18.4
2,2019,37,2.04815,18.4
2,2019,37,2.04141,18.4
2,2019,37,2.04211,18.4
33,2019,36,1.34919,16.1
33,2019,36,1.38451,16.1
0,2019,0,1.7064,21.9
0,2019,0,1.70121,21.9
0,2019,0,1.68666,21.9
0,2019,0,1.66215,21.9
0,2019,0,1.67185,21.9
0,2019,0,1.64733,21.9
33,2019,40,2.09705,11.8
33,2019,24,2.19659,12.9
33,2019,24,2.24415,12.9
2,2019,52,0.77927,11.1
2,2019,52,0.816288,11.1
2,2019,52,0.8344,11.1
2,2019,52,0.834163,11.1
2,2019,52,0.857048,11.1
2,2019,52,0.857048,11.1
2,2019,52,0.866231,11.1
2,2019,52,0.851305,11.1
2,2019,52,0.860195,11.1
2,2019,52,0.873424,11.1
2,2019,52,0.878063,11.1
2,2019,52,0.892225,11.1
2,2019,52,0.910592,11.1
33,2019,37,2.33916,13.2
33,2019,37,2.33456,13.2
2,2019,45,2.15884,10.5
2,2019,45,2.15884,10.5
2,2019,45,2.15995,10.5
2,2019,45,2.13627,10.5
2,2019,45,2.07189,10.5
2,2019,45,2.0194,8.7
2,2019,54,1.23186,16.6
2,2019,54,1.2273,16.6
2,2019,46,1.39915,17.7
2,2019,46,1.44045,17.7
2,2019,46,1.53438,17.7
2,2019,46,1.5351,17.7
2,2019,46,1.5265,17.7
2,2019,46,1.52249,17.7
2,2019,46,1.57557,17.7
2,2019,46,1.5763,17.7
2,2019,46,1.56773,17.7
2,2019,46,1.56381,17.7
2,2019,46,1.5994,17.7
2,2019,46,1.59572,17.7
2,2019,46,1.60885,17.7
2,2019,48,1.63371,17
2,2019,48,1.62129,14.7
2,2019,48,1.62057,14.7
2,2019,48,1.62043,14.7
2,2019,48,1.62491,17
2,2019,48,1.62498,17
2,2019,48,1.61631,14.7
2,2019,48,1.61617,14.7
2,2019,48,1.62065,17
2,2019,48,1.62505,17
2,2019,48,1.62512,17
2,2019,48,1.62093,17
2,2019,48,1.61653,17
2,2019,48,1.6166,17
33,2019,26,1.66353,16.1
33,2019,26,1.58573,16.1
33,2019,26,1.6062,16.1
33,2019,38,1.43028,17.6
2,2019,42,1.98289,21.7
2,2019,42,1.9824,21.7
2,2019,42,1.95372,21.7
33,2019,44,1.95169,13.7
33,2019,44,2.01485,13.7
33,2019,44,2.03186,13.7
33,2019,44,2.04912,13.7
33,2019,44,1.9307,12.1
33,2019,44,1.91503,12.1
33,2019,44,1.93068,12.1
33,2019,44,1.94885,12.1
33,2019,44,1.96736,12.1
33,2019,44,1.9797,12.1
33,2019,44,1.99692,12.1
33,2019,44,2.01403,12.1
33,2019,44,2.0314,12.1
33,2019,44,1.91721,12.1
33,2019,44,1.89666,12.1
33,2019,44,1.91242,12.1
33,2019,44,1.92822,12.1
33,2019,44,1.93276,12.1
33,2019,44,1.94932,12.1
33,2019,44,1.96176,12.1
33,2019,44,1.97899,12.1
33,2019,44,1.9962,12.1
33,2019,44,2.01367,12.1
33,2019,44,1.88327,12.1
33,2019,44,1.89914,12.1
33,2019,44,1.91505,12.1
33,2019,44,1.91811,12.1
33,2019,44,1.93624,12.1
33,2019,44,1.94879,12.1
33,2019,44,1.96611,12.1
33,2019,44,1.98343,12.1
33,2019,44,1.88404,12.1
33,2019,44,1.9,12.1
33,2019,44,1.916,12.1
33,2019,44,1.91915,12.1
33,2019,44,1.9373,12.1
33,2019,44,1.91731,12.1
33,2019,44,1.92054,12.1
33,2019,44,1.93774,12.1
33,2019,44,1.96879,12.1
33,2019,23,3.84718,19.7
33,2019,23,3.71076,19.7
33,2019,23,3.78161,19.7
33,2019,23,3.85246,19.7
33,2019,23,3.92331,19.7
33,2019,23,3.98087,19.7
33,2019,23,4.04197,19.7
33,2019,23,3.84377,19.7
33,2019,23,3.91905,19.7
33,2019,23,3.98105,19.7
33,2019,23,4.04729,19.7
33,2019,23,3.83406,19.7
33,2019,23,3.91376,19.7
33,2019,23,3.98017,19.7
33,2019,23,3.97026,19.7
33,2019,23,4.04993,19.7
33,2019,23,3.9646,19.7
33,2019,23,4.04425,19.7
33,2019,41,2.08975,2.09
33,2019,41,2.08585,2.09
2,2019,45,1.1781,9.5
33,2019,40,1.13122,8.1
33,2019,17,2.05052,6.1
33,2019,17,2.0304,6.1
33,2019,17,2.05263,6.1
33,2019,17,2.11653,6.1
33,2019,17,2.1211,6.1
33,2019,17,2.12074,6.1
33,2019,25,1.59228,11.5
33,2019,25,1.82756,11.5
33,2019,25,1.72739,11.5
33,2019,25,1.67757,11.5
33,2019,25,1.6407,11.5
33,2019,25,1.83073,11.5
33,2019,25,1.78054,11.5
33,2019,25,1.69453,11.5
33,2019,25,1.65868,11.5
33,2019,25,1.76157,11.5
33,2019,25,1.71644,11.5
33,2019,25,1.68063,11.5
33,2019,25,1.95682,11.5
33,2019,25,1.94763,11.5
33,2019,17,1.28601,17.1
33,2019,25,1.96538,11.5
33,2019,25,1.96078,11.5
33,2019,25,1.9516,11.5
33,2019,25,1.96474,11.5
33,2019,25,1.96474,11.5
33,2019,25,1.96015,11.5
33,2019,25,1.95097,11.5
33,2019,25,1.96411,11.5
33,2019,25,1.96411,11.5
33,2019,25,1.95952,11.5
33,2019,25,1.95035,11.5
33,2019,25,1.96321,11.5
33,2019,25,1.95863,11.5
33,2019,25,1.94945,11.5
33,2019,17,1.30043,17.1
33,2019,17,1.30061,17.1
33,2019,17,1.30091,17.1
33,2019,25,1.87422,11.5
33,2019,35,1.89208,11.5
33,2019,24,1.85422,19
33,2019,24,1.84509,19
33,2019,24,1.84517,19
33,2019,24,1.84441,19
33,2019,9,1.84559,19
33,2019,24,1.83189,19
33,2019,30,0.517291,14.8
33,2019,24,0.472994,8.6
33,2019,25,1.26382,19.7
33,2019,24,0.431965,8.6
33,2019,24,0.440965,8.6
33,2019,24,0.445785,8.6
33,2019,24,0.427216,8.6
33,2019,24,0.43621,8.6
33,2019,24,0.441104,8.6
33,2019,24,0.712601,11.4
33,2019,24,0.722749,11.4
33,2019,24,0.727809,11.4
33,2019,24,0.703844,11.4
33,2019,23,0.93961,16.6
33,2019,23,0.940187,16.6
33,2019,23,0.965543,16.6
33,2019,23,0.940587,16.6
33,2019,23,0.966046,16.6
33,2019,23,0.950759,16.6
33,2019,23,0.941121,16.6
33,2019,25,1.60701,12.7
33,2019,25,1.60757,12.7
33,2019,27,1.11732,18.29
33,2019,26,0.941209,14.3
33,2019,27,0.280112,13.1
2,2019,41,1.0532,14.9
33,2019,40,1.13463,8.1
33,2019,40,1.14742,8.1
33,2019,26,1.33544,15.9
2,2019,37,2.17054,7.4
2,2019,37,2.15985,7.4
2,2019,37,2.15866,7.4
33,2019,23,0.878407,8.6
33,2019,20,0.485941,11.1
33,2019,20,0.445424,9.5
33,2019,20,0.44534,9.5
33,2019,23,0.143109,19.4
33,2019,25,1.40541,17.1
33,2019,17,1.3924,17.1
33,2019,17,1.38327,17.1
33,2019,25,1.40981,17.1
33,2019,17,1.39629,17.1
33,2019,23,0.273054,29.9
33,2019,16,0.565627,10.6
33,2019,16,0.566449,10.6
33,2019,16,0.566065,10.6
33,2019,16,0.56686,10.6
33,2019,16,0.564065,10.6
33,2019,16,0.564504,10.6
33,2019,16,0.564999,10.6
33,2019,16,0.569842,10.6
33,2019,16,0.570481,10.6
33,2019,24,0.920704,4.4
33,2019,24,0.920837,4.4
33,2019,24,0.920837,4.4
33,2019,24,0.920881,4.4
33,2019,24,0.920748,4.4
33,2019,24,0.921681,4.4
33,2019,24,0.921681,4.4
33,2019,24,0.921637,4.4
33,2019,24,0.921637,4.4
33,2019,24,0.921459,4.4
33,2019,24,0.922527,4.4
33,2019,24,0.922438,4.4
33,2019,24,0.922438,4.4
33,2019,24,0.922393,4.4
33,2019,24,0.922171,4.4
33,2019,24,0.916856,4.4
33,2019,24,0.923419,4.4
33,2019,24,0.923285,4.4
33,2019,24,0.917564,4.4
33,2019,24,0.907292,4.4
33,2019,24,0.924179,4.4
33,2019,24,0.923866,4.4
33,2019,24,0.923866,4.4
33,2019,24,0.907818,4.4
33,2019,24,0.92485,4.4
33,2019,24,0.924671,4.4
33,2019,24,0.924313,4.4
33,2019,24,0.924313,4.4
33,2019,24,0.920855,4.4
33,2019,24,0.920632,4.4
33,2019,24,0.920231,4.4
33,2019,24,0.919562,4.4
33,2019,24,0.915964,4.4
33,2019,24,0.915254,4.4
33,2019,24,0.909619,4.4
33,2019,24,0.899942,4.4
33,2019,24,0.910191,4.4
33,2019,22,0.770236,10.3
33,2019,22,0.770236,10.3
33,2019,22,0.79391,10.3
33,2019,22,0.793354,10.3
33,2019,22,0.812856,10.3
33,2019,22,0.812287,10.3
33,2019,22,0.813198,10.3
33,2019,22,0.812628,10.3
33,2019,22,0.813578,10.3
33,2019,22,0.813008,10.3
33,2019,25,0.897477,15.4
33,2019,25,0.893062,15.4
33,2019,25,0.883659,15.4
33,2019,25,0.883174,15.4
33,2019,24,0.879324,4.4
33,2019,22,0.813883,10.3
33,2019,22,0.813008,10.3
33,2019,25,0.884226,15.4
33,2019,25,0.884145,15.4
33,2019,25,0.879725,15.4
33,2019,25,0.870322,15.4
33,2019,25,0.869724,15.4
33,2019,25,0.869446,15.4
33,2019,25,0.870841,15.4
33,2019,25,0.870841,15.4
33,2019,25,0.866416,15.4
33,2019,25,0.85658,15.4
33,2019,25,0.856384,15.4
33,2019,25,0.85611,15.4
33,2019,25,0.84839,15.4
33,2019,25,0.843804,15.4
33,2019,25,0.834097,15.4
33,2019,25,0.833906,15.4
33,2019,25,0.825045,15.4
33,2019,25,0.82478,15.4
33,2019,25,0.829514,15.4
33,2019,25,0.852976,15.4
33,2019,25,0.852703,15.4
33,2019,25,0.885849,21.2
33,2019,25,0.885971,21.2
33,2019,25,0.881138,21.2
33,2019,25,0.8716,21.2
33,2019,25,0.87132,21.2
33,2019,25,0.87132,21.2
33,2019,25,0.904416,21.2
33,2019,25,0.904167,21.2
33,2019,25,0.90425,21.2
33,2019,25,0.899413,21.2
33,2019,25,0.890112,21.2
33,2019,25,0.889827,21.2
33,2019,25,0.889582,21.2
33,2019,25,0.904416,21.2
33,2019,25,0.904126,21.2
33,2019,25,0.904167,21.2
33,2019,25,0.89933,21.2
33,2019,25,0.890031,21.2
33,2019,25,0.889745,21.2
33,2019,25,0.8895,21.2
33,2019,25,0.904583,21.2
33,2019,25,0.90425,21.2
33,2019,25,0.90425,21.2
33,2019,25,0.899413,21.2
33,2019,25,0.889949,21.2
33,2019,25,0.889663,21.2
33,2019,23,0.615127,9.3
33,2019,23,0.653659,9.3
33,2019,23,0.866729,14.3
33,2019,23,0.867416,14.3
33,2019,26,0.85522,14.3
33,2019,23,0.854781,14.3
33,2019,26,0.888972,14.3
33,2019,26,0.865335,14.3
33,2019,26,0.90432,14.3
33,2019,26,0.953096,14.3
33,2019,26,0.910542,14.3
33,2019,23,0.847775,14.3
33,2019,26,0.72529,18.29
33,2019,26,0.72529,18.29
33,2019,26,0.730516,18.29
33,2019,26,0.730689,18.29
33,2019,26,0.731105,18.29
33,2019,26,1.07351,9.39
33,2019,26,1.08242,9.39
33,2019,26,1.07175,9.39
33,2019,26,1.08065,9.39
2,2019,50,0.19802,13.1
2,2019,50,0.1833,13.1
2,2019,50,0.193087,13.1
2,2019,50,0.198144,13.1
2,2019,50,0.183415,13.1
33,2019,40,0.50369,12.9
33,2019,40,0.504218,12.9
33,2019,40,0.499451,11.8
33,2019,40,0.499451,12.9
33,2019,40,0.51,11.8
2,2019,48,0.346287,10.8
2,2019,48,0.346287,10.8
2,2019,0,0.344881,16
2,2019,44,2.14675,12.1
2,2019,44,2.14684,12.1
2,2019,44,2.08398,12.1
2,2019,44,2.08398,12.1
2,2019,44,2.08408,12.1
2,2019,44,2.08426,12.1
2,2019,44,2.04337,12.1
2,2019,44,2.04327,12.1
2,2019,44,2.04309,12.1
2,2019,44,2.04364,12.1
2,2019,44,2.04382,12.1
2,2019,44,2.01998,12.1
2,2019,44,2.01989,12.1
2,2019,44,2.01971,12.1
2,2019,44,1.95292,12.1
2,2019,44,1.95694,12.1
2,2019,44,1.95685,12.1
2,2019,44,1.95668,12.1
2,2019,44,1.8995,12.1
2,2019,44,1.89916,12.1
2,2019,44,1.90328,12.1
2,2019,44,1.90319,12.1
2,2019,44,1.83699,14.9
2,2019,44,1.83666,14.9
2,2019,44,1.84079,14.9
2,2019,44,1.76119,14.9
2,2019,44,1.76502,14.9
2,2019,44,1.59615,14.9
2,2019,54,0.347191,12.4
2,2019,54,0.347175,12.4
2,2019,44,1.52454,14.9
2,2019,44,1.07565,14.6
2,2019,44,1.0797,14.6
2,2019,44,1.08822,14.6
2,2019,44,1.08817,14.6
2,2019,44,1.04782,14.6
2,2019,44,1.0523,14.6
2,2019,44,1.05216,14.6
2,2019,44,1.05178,14.6
2,2019,44,1.05616,14.6
2,2019,41,1.05211,14.6
2,2019,44,1.05593,14.6
2,2019,41,1.05197,14.6
2,2019,41,1.05287,14.6
2,2019,41,1.05192,14.6
2,2019,41,1.05282,14.6
2,2019,41,1.05329,14.9
2,2019,41,1.05509,14.9
2,2019,41,1.05197,14.6
2,2019,41,1.05287,14.6
2,2019,41,1.05528,14.9
2,2019,41,1.05561,14.9
2,2019,41,1.05594,14.9
2,2019,44,1.05588,14.6
2,2019,41,1.05216,14.6
2,2019,41,1.05301,14.6
2,2019,41,1.05367,14.9
2,2019,41,1.05537,14.9
2,2019,41,1.0558,14.9
2,2019,41,1.0558,14.9
2,2019,44,1.0482,14.6
2,2019,41,1.04372,14.6
2,2019,41,1.04818,14.9
2,2019,44,1.03527,14.6
2,2019,41,1.01981,14.9
2,2019,41,1.02018,14.9
2,2019,41,1.0181,14.9
2,2019,41,1.01865,14.9
2,2019,44,1.19658,14.6
2,2019,41,1.03322,14.9
2,2019,41,1.02925,14.9
2,2019,41,1.0577,14.9
2,2019,41,1.04919,14.9
2,2019,42,0.65126,19.4
2,2019,42,0.673812,19.4
2,2019,41,1.07766,14.9
2,2019,41,1.06402,14.9
2,2019,41,1.05551,14.9
2,2019,41,1.04707,14.9
2,2019,41,1.08394,14.9
33,2019,20,1.05368,13.6
33,2019,20,1.07598,13.6
33,2019,20,1.03473,13.6
33,2019,20,1.02031,13.6
33,2019,20,1.05765,13.6
33,2019,20,1.01516,13.6
33,2019,20,1.03827,13.6
2,2019,36,0.149687,13.8
2,2019,36,0.149714,13.8
2,2019,36,0.149775,13.8
2,2019,36,0.149911,13.8
2,2019,45,1.46797,17
2,2019,27,0.193986,12.5
2,2019,27,0.193845,12.5
2,2019,27,0.193583,12.5
2,2019,27,0.19378,12.5
2,2019,0,0.0318442,14.7
2,2019,0,0.0045996,11.5
2,2019,61,0.559592,18.2
2,2019,0,0.0318442,14.7
2,2019,0,0.0318442,14.7
2,2019,0,0.0318457,14.7
2,2019,0,0.031879,14.7
33,2019,43,1.38954,9.39
33,2019,43,1.39049,9.39
33,2019,43,1.39311,9.39
33,2019,43,1.40492,9.39
33,2019,43,1.39063,9.39
2,2019,42,1.10639,10.9
2,2019,42,1.16785,10.9
2,2019,42,1.05328,10.9
2,2019,53,0.219186,10.7
2,2019,53,0.219124,10.7
2,2019,53,0.219012,10
2,2019,53,0.21892,10
2,2019,53,0.218869,10
2,2019,53,0.218818,10
2,2019,53,0.219257,10.7
2,2019,53,0.219104,10.7
2,2019,53,0.219033,10
2,2019,53,0.218941,10
2,2019,53,0.21889,10
2,2019,53,0.218839,10
2,2019,53,0.219012,10
2,2019,53,0.218961,10
2,2019,53,0.21891,10
2,2019,53,0.219063,10
2,2019,53,0.219012,10
2,2019,53,0.218961,10
2,2019,53,0.219073,10
2,2019,53,0.219022,10
2,2019,53,0.219022,10
2,2019,53,0.218971,10
2,2019,53,0.218951,10
2,2019,65,0.0405059,6.4
2,2019,65,0.026959,11.2
2,2019,65,0.0269505,11.2
2,2019,65,0.0269445,6.4
2,2019,0,0.219534,10.5
2,2019,0,0.223912,10.5
2,2019,0,0.224048,10.5
2,2019,0,0.233089,10.5
2,2019,0,0.233209,10.5
2,2019,52,0.323551,11.2
2,2019,33,2.14109,14.8
2,2019,33,2.14306,14.8
2,2019,33,2.1395,14.8
2,2019,33,2.14134,14.8
2,2019,33,2.13962,14.8
2,2019,33,2.14134,14.8
2,2019,33,2.14085,14.8
2,2019,33,2.14269,14.8
2,2019,33,2.14429,14.8
2,2019,33,2.14429,14.8
2,2019,33,2.14807,14.8
2,2019,33,2.15215,14.8
2,2019,33,2.15413,14.8
2,2019,33,2.16702,14.8
2,2019,33,2.18338,14.8
2,2019,30,1.83265,9.2
2,2019,31,2.59237,12.8
2,2019,31,2.61932,12.8
2,2019,31,2.60609,12.8
2,2019,31,2.57592,12.8
2,2019,39,1.56038,11.7
2,2019,39,1.56038,11.7
33,2019,34,0.0573954,13.2
0,2019,43,0.930734,9
2,2019,0,1.91967,22
2,2019,0,2.56934,10.5
2,2019,44,1.22697,12.1
2,2019,44,1.22702,12.1
2,2019,44,1.22674,12.1
2,2019,44,1.22668,12.1
2,2019,44,1.22737,12.1
2,2019,44,1.22662,12.1
2,2019,44,1.22662,12.1
2,2019,44,1.22668,12.1
2,2019,44,1.22668,12.1
2,2019,44,1.22662,12.1
2,2019,44,1.22691,12.1
2,2019,44,1.22679,12.1
2,2019,44,1.22679,12.1
2,2019,44,1.22662,12.1
2,2019,44,1.22708,12.1
2,2019,44,1.22697,12.1
2,2019,44,1.22679,12.1
2,2019,44,1.22679,12.1
2,2019,44,1.22656,12.1
2,2019,44,1.23083,12.1
2,2019,44,1.22691,12.1
2,2019,44,1.22691,12.1
2,2019,44,1.22241,12.1
2,2019,44,1.22241,12.1
2,2019,44,1.22668,12.1
2,2019,44,1.25496,12.1
2,2019,44,1.25962,12.1
2,2019,44,1.26429,12.1
2,2019,44,1.26895,12.1
2,2019,44,1.27374,12.1
2,2019,44,1.2784,12.1
2,2019,44,1.28295,12.1
2,2019,44,1.2924,12.1
2,2019,44,1.28815,12.1
2,2019,44,1.2927,12.1
2,2019,44,1.28349,12.1
2,2019,44,1.289,12.1
2,2019,44,1.29306,12.1
2,2019,44,1.29306,12.1
2,2019,44,1.289,12.1
33,2019,23,0.315582,14.9
33,2019,23,0.319489,12.7
33,2019,23,0.319569,12.7
33,2019,23,0.319648,12.7
33,2019,23,0.319648,12.7
33,2019,23,0.319744,12.7
33,2019,23,0.319904,12.7
33,2019,23,0.31976,12.7
33,2019,23,0.319872,12.7
33,2019,23,0.320016,12.7
33,2019,23,0.319888,12.7
33,2019,23,0.320016,12.7
33,2019,23,0.320176,12.7
33,2019,39,0.133912,15.7
2,2019,45,1.07854,22.2
2,2019,42,0.617256,12.8
2,2019,42,0.621762,12.8
2,2019,42,0.626267,12.8
2,2019,42,0.608245,12.8
2,2019,42,0.612751,12.8
2,2019,42,0.617256,12.8
2,2019,42,0.621762,12.8
2,2019,42,0.626267,12.8
2,2019,42,0.612695,12.8
2,2019,42,0.617201,12.8
2,2019,42,0.621706,12.8
2,2019,42,0.62165,12.8
2,2019,48,1.42699,16.79
2,2019,48,1.44472,2.8
2,2019,48,1.44472,2.8
2,2019,48,1.54699,2.8
2,2019,48,1.54719,2.8
2,2019,48,1.56028,2.8
2,2019,48,1.55585,2.8
2,2019,48,1.55585,2.8
2,2019,48,1.55606,2.8
2,2019,48,1.55613,2.8
2,2019,48,1.55633,2.8
2,2019,48,1.58259,2.8
2,2019,48,1.57815,2.8
2,2019,48,1.57372,2.8
2,2019,48,1.57386,2.8
2,2019,48,1.57407,2.8
2,2019,48,1.57414,2.8
2,2019,48,1.57435,2.8
2,2019,48,1.57512,2.8
2,2019,48,1.57575,2.8
2,2019,48,1.57505,2.8
2,2019,48,1.57561,2.8
2,2019,48,1.57631,2.8
2,2019,48,1.57554,2.8
2,2019,48,1.57617,2.8
2,2019,48,1.57694,2.8
2,2019,48,1.57603,2.8
2,2019,48,1.57673,2.8
2,2019,48,1.57757,2.8
2,2019,44,2.58613,13
2,2019,44,2.59444,13
2,2019,44,2.58073,13
2,2019,44,2.55333,13
2,2019,44,2.51679,13
2,2019,44,2.48481,13
2,2019,44,2.46665,13
2,2019,44,2.45752,13
2,2019,44,2.5675,13
2,2019,44,2.57581,13
2,2019,44,2.56188,13
