Type,Year,Age,Height,m
2,2019,53,10.7,3
2,2019,53,10.7,3
2,2019,53,10,3
2,2019,53,10,3
2,2019,53,10,3
2,2019,53,10,3
2,2019,53,10,3
2,2019,53,10,3
2,2019,53,10,3
2,2019,53,10,3
2,2019,53,10,3
2,2019,53,10,3
2,2019,53,10,3
2,2019,53,10,3
2,2019,53,10,3
2,2019,53,10,3
2,2019,53,10,3
2,2019,65,6.4,3
2,2019,65,11.2,3
2,2019,65,11.2,3
2,2019,65,6.4,3
2,2019,0,10.5,3
2,2019,0,10.5,3
2,2019,0,10.5,3
2,2019,0,10.5,3
2,2019,0,10.5,3
2,2019,52,11.2,3
2,2019,33,14.8,3
2,2019,33,14.8,3
2,2019,33,14.8,3
2,2019,33,14.8,3
2,2019,33,14.8,3
2,2019,33,14.8,3
2,2019,33,14.8,3
2,2019,33,14.8,3
2,2019,33,14.8,3
2,2019,33,14.8,3
2,2019,33,14.8,3
2,2019,33,14.8,3
2,2019,33,14.8,3
2,2019,33,14.8,3
2,2019,33,14.8,3
2,2019,31,12.8,3
2,2019,31,12.8,3
2,2019,31,12.8,3
2,2019,39,11.7,10
2,2019,39,11.7,10
0,2019,43,9,10
2,2019,0,10.5,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
2,2019,44,12.1,3
33,2019,23,14.9,3
33,2019,23,12.7,3
33,2019,23,12.7,3
33,2019,23,12.7,3
33,2019,23,12.7,3
33,2019,23,12.7,3
33,2019,23,12.7,3
33,2019,23,12.7,3
33,2019,23,12.7,3
33,2019,23,12.7,3
33,2019,23,12.7,3
33,2019,23,12.7,3
33,2019,23,12.7,3
33,2019,39,15.7,3
2,2019,45,22.2,3
2,2019,42,12.8,3
2,2019,42,12.8,3
2,2019,42,12.8,3
2,2019,42,12.8,3
2,2019,42,12.8,3
2,2019,42,12.8,3
2,2019,42,12.8,3
2,2019,42,12.8,3
2,2019,42,12.8,3
2,2019,42,12.8,3
2,2019,42,12.8,3
2,2019,42,12.8,3
2,2019,48,16.79,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,48,2.8,3
2,2019,44,13,3
2,2019,44,13,3
2,2019,44,13,3
2,2019,44,13,3
2,2019,44,13,3
2,2019,44,13,3
2,2019,44,13,3
2,2019,44,13,3
2,2019,44,13,3
2,2019,44,13,3
2,2019,44,13,3
2,2019,44,13,3
2,2019,44,13,3
2,2019,44,13,3
2,2019,44,13,3
2,2019,44,13,3
2,2019,44,13,3
2,2019,44,13,3
2,2019,51,15.1,11
2,2019,42,9.39,11
33,2019,0,14.1,10
33,2019,0,14.1,10
33,2019,0,14.1,10
33,2019,23,13.4,10
33,2019,12,22.8,10
33,2019,12,22.8,10
33,2019,19,12.4,10
33,2019,19,12.4,10
0,2019,43,16.79,10
0,2019,43,16.79,10
0,2019,43,16.79,10
33,2019,18,11.5,3
33,2019,19,20.4,3
33,2019,19,20.4,3
33,2019,19,20.4,3
33,2019,19,20.4,3
33,2019,21,19.7,3
33,2019,0,18.4,3
0,2019,0,18.4,3
0,2019,0,18.4,3
33,2019,31,21.3,3
0,2019,34,12.8,3
0,2019,34,12.8,3
2,2019,44,11.3,3
2,2019,26,12,11
2,2019,26,12,11
33,2019,24,10.8,10
2,2019,28,11.5,10
2,2019,28,11.5,10
2,2019,28,11.5,10
2,2019,28,11.5,10
2,2019,35,13.1,3
2,2019,35,13.1,3
2,2019,35,15.7,3
2,2019,35,15.7,3
2,2019,35,15.7,3
2,2019,35,15.7,3
2,2019,35,15.7,3
2,2019,35,15.7,3
2,2019,35,15.7,3
2,2019,19,9.3,3
2,2019,19,9.3,3
2,2019,38,9.7,3
2,2019,38,9.7,3
2,2019,19,9.3,3
2,2019,19,9.3,3
2,2019,19,9.3,3
2,2019,38,9.7,3
2,2019,38,9.7,3
2,2019,38,9.7,3
2,2019,38,9.7,3
2,2019,19,9.3,3
2,2019,19,9.3,3
2,2019,38,9.7,3
2,2019,38,9.7,3
2,2019,38,9.7,3
2,2019,38,9.7,3
2,2019,19,9.3,3
2,2019,19,9.3,3
2,2019,38,9.7,3
33,2019,19,9.3,3
33,2019,19,9.3,3
33,2019,19,9.3,3
2,2019,35,15.5,3
2,2019,0,15.5,3
2,2019,0,15.5,3
2,2019,0,15.5,3
2,2019,0,15.5,3
2,2019,0,15.5,3
2,2019,0,15.5,3
2,2019,26,14.1,3
2,2019,35,15.5,3
2,2019,0,15.5,3
2,2019,0,15.5,3
2,2019,0,15.5,3
2,2019,0,15.5,3
2,2019,0,15.5,3
2,2019,0,15.5,3
2,2019,0,15.5,3
2,2019,26,14.1,3
2,2019,26,14.1,3
2,2019,0,15.5,3
2,2019,26,14.1,3
2,2019,26,14.1,3
2,2019,26,14.1,3
0,2019,33,14.4,3
0,2019,33,14.4,3
0,2019,33,14.4,3
0,2019,33,14.4,3
0,2019,33,14.4,3
0,2019,33,14.4,3
33,2019,20,13,3
33,2019,20,13,3
33,2019,20,13,3
2,2019,41,13.4,3
0,2019,0,9.8,3
0,2019,0,9.8,3
0,2019,0,9.8,3
0,2019,0,9.8,3
0,2019,0,9.8,3
0,2019,0,9.8,3
0,2019,0,9.8,3
0,2019,0,9.8,3
0,2019,0,9.8,3
0,2019,0,9.8,3
0,2019,0,9.8,3
0,2019,0,9.8,3
0,2019,0,9.8,3
0,2019,0,9.8,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,45,17.5,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
2,2019,24,13.7,3
33,2019,21,16.1,3
33,2019,35,19.4,3
33,2019,34,12.4,3
33,2019,34,12.4,3
33,2019,34,11.3,3
33,2019,21,11.4,3
33,2019,24,13.4,3
33,2019,24,13.4,3
33,2019,24,13.4,3
2,2019,45,8.89,11
2,2019,45,8.89,11
2,2019,45,8.89,11
2,2019,45,8.89,11
33,2019,15,13.2,11
2,2019,56,13.6,10
2,2019,56,10.2,10
2,2019,56,10.2,10
2,2019,56,10.2,10
2,2019,56,10.2,10
2,2019,56,10.2,10
2,2019,56,10.2,10
2,2019,56,10.2,10
2,2019,56,10.2,10
2,2019,52,11.4,3
2,2019,53,11.4,3
2,2019,53,11.4,3
2,2019,53,11.4,3
2,2019,50,9.1,3
2,2019,50,9.1,3
2,2019,50,9.1,3
2,2019,50,9.1,3
2,2019,50,9.1,3
2,2019,56,9.1,3
2,2019,54,9.1,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,0,14.8,3
2,2019,51,14.3,3
2,2019,51,14.3,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.3,3
2,2019,51,14.3,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.3,3
2,2019,51,14.3,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.3,3
2,2019,51,14.3,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.3,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.3,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.3,3
2,2019,51,14.3,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.3,3
2,2019,51,14.3,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.3,3
2,2019,51,14.3,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,51,14.8,3
2,2019,33,9.7,3
2,2019,33,9.7,3
2,2019,40,13,3
2,2019,40,8.8,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,8.8,3
2,2019,40,8.8,3
2,2019,40,8.8,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,8.8,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,8.8,3
2,2019,40,8.8,3
2,2019,40,13,3
2,2019,40,8.8,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,44,13,3
2,2019,44,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,44,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,40,13,3
2,2019,43,13,3
2,2019,43,13,3
2,2019,43,13,3
2,2019,48,13.5,3
2,2019,43,13,3
2,2019,43,13,3
2,2019,43,13,3
2,2019,43,13,3
2,2019,43,14.6,3
2,2019,39,13.6,3
2,2019,42,13.6,3
2,2019,42,13.6,3
2,2019,42,13.6,3
2,2019,56,13.6,11
2,2019,56,13.6,11
2,2019,56,13.6,11
2,2019,56,13.6,11
2,2019,56,13.6,11
2,2019,56,13.6,11
2,2019,56,13.6,11
2,2019,56,13.6,11
2,2019,56,10.2,11
2,2019,0,11.2,11
2,2019,33,10.4,10
33,2019,17,11.8,10
33,2019,17,11.8,10
33,2019,17,11.8,10
33,2019,17,11.8,10
33,2019,17,11.8,10
33,2019,17,10.6,10
33,2019,17,11.8,10
33,2019,17,11.8,10
33,2019,17,11.8,10
33,2019,17,11.8,10
33,2019,17,11.8,10
33,2019,17,10.6,10
33,2019,17,11.8,10
33,2019,17,11.8,10
33,2019,17,11.8,10
33,2019,17,11.8,10
33,2019,17,11.8,10
33,2019,17,11.8,10
33,2019,17,11.8,10
33,2019,17,10.6,10
33,2019,17,11.8,10
33,2019,17,11.8,10
33,2019,17,11.8,10
33,2019,17,10.6,10
33,2019,17,11.8,10
33,2019,17,11.8,10
33,2019,17,11.8,10
33,2019,17,11.8,10
33,2019,17,10.6,10
33,2019,17,11.8,10
33,2019,17,11.8,10
33,2019,17,11.8,10
33,2019,17,11.8,10
33,2019,17,10.6,10
2,2019,0,16.2,10
2,2019,0,16.2,10
2,2019,0,16.2,10
2,2019,33,16.29,10
2,2019,0,13.6,10
2,2019,0,13.6,10
2,2019,39,17,10
33,2019,35,17.5,10
33,2019,46,10,3
33,2019,46,10,3
33,2019,46,10,3
33,2019,46,10,3
33,2019,46,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,46,10,3
33,2019,46,10,3
33,2019,46,10,3
33,2019,46,10,3
33,2019,46,10,3
33,2019,46,10,3
33,2019,46,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,46,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,46,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,46,10,3
33,2019,46,10,3
33,2019,46,10,3
33,2019,46,10,3
33,2019,46,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,46,10,3
33,2019,46,10,3
33,2019,46,10,3
33,2019,46,10,3
33,2019,46,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,46,10,3
33,2019,27,10,3
33,2019,46,10,3
33,2019,27,10,3
33,2019,34,12,3
33,2019,46,10,3
33,2019,27,10,3
33,2019,34,12,3
33,2019,34,12,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
2,2019,34,12,3
33,2019,27,10,3
2,2019,34,12,3
33,2019,27,10,3
2,2019,34,12,3
2,2019,34,12,3
2,2019,34,12,3
2,2019,34,12,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,27,10,3
33,2019,23,16,3
33,2019,23,16,3
33,2019,23,16,3
33,2019,23,16,3
33,2019,23,16,3
33,2019,23,16,3
33,2019,33,10,3
33,2019,23,16,3
33,2019,23,16,3
33,2019,33,10,3
33,2019,23,16,3
33,2019,23,16,3
33,2019,23,16,3
33,2019,33,10,3
33,2019,23,16,3
33,2019,23,16,3
33,2019,43,18.79,3
33,2019,33,10,3
33,2019,23,16,3
33,2019,23,16,3
33,2019,43,18.79,3
33,2019,43,18.79,3
33,2019,43,18.79,3
33,2019,43,18.79,3
33,2019,43,18.79,3
33,2019,43,18.79,3
33,2019,33,10,3
33,2019,23,16,3
33,2019,23,16,3
33,2019,43,18.79,3
33,2019,43,18.79,3
33,2019,43,18.79,3
33,2019,43,18.79,3
33,2019,43,18.79,3
33,2019,43,18.79,3
33,2019,43,18.79,3
33,2019,43,18.79,3
33,2019,33,10,3
33,2019,33,10,3
33,2019,40,16,3
33,2019,45,18.79,3
33,2019,45,18.79,3
33,2019,45,18.79,3
33,2019,45,18.79,3
33,2019,45,18.79,3
33,2019,45,18.79,3
33,2019,45,18.79,3
33,2019,41,10,3
33,2019,45,18.79,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,41,13.5,3
33,2019,45,18.79,3
33,2019,45,18.79,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,40,16,3
33,2019,40,16,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,40,16,3
33,2019,40,16,3
33,2019,41,10,3
33,2019,40,16,3
33,2019,40,16,3
33,2019,40,16,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,41,13.5,3
33,2019,41,13.5,3
33,2019,41,13.5,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,41,13.5,3
33,2019,41,13.5,3
33,2019,41,13.5,3
33,2019,41,13.5,3
33,2019,41,13.5,3
33,2019,41,13.5,3
33,2019,41,13.5,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,41,10,3
33,2019,45,8.89,3
33,2019,45,8.89,3
33,2019,45,8.89,3
33,2019,45,8.89,3
33,2019,45,8.89,3
33,2019,41,8.89,3
33,2019,41,8.89,3
2,2019,45,15.1,3
2,2019,45,15.1,3
2,2019,45,15.1,3
2,2019,45,15.1,3
2,2019,45,15.1,3
2,2019,45,15.1,3
2,2019,45,15.1,3
2,2019,45,15.1,3
2,2019,45,15.1,3
2,2019,45,15.1,3
2,2019,45,15.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
2,2019,35,9.1,3
0,2019,0,12.5,3
0,2019,0,12.5,3
2,2019,37,11.6,3
2,2019,0,7,3
2,2019,42,7.6,3
2,2019,42,7.6,3
33,2019,42,11.1,3
33,2019,42,11.1,3
2,2019,42,7.6,3
2,2019,42,7.6,3
2,2019,42,7.6,3
2,2019,46,14.5,3
2,2019,46,14.5,3
2,2019,46,14.5,3
2,2019,46,14.5,3
2,2019,46,14.5,3
2,2019,46,14.5,3
2,2019,46,14.5,3
2,2019,46,14.5,3
2,2019,46,14.5,3
2,2019,46,14.5,3
2,2019,46,14.5,3
2,2019,46,14.5,3
2,2019,43,14.5,3
2,2019,46,14.5,3
2,2019,43,14.5,3
2,2019,43,14.5,3
2,2019,27,11.1,3
2,2019,27,11.1,3
2,2019,27,11.1,3
2,2019,27,11.1,3
2,2019,27,11.1,3
2,2019,0,11.1,3
2,2019,0,11.1,3
2,2019,0,11.1,3
2,2019,27,11.1,3
2,2019,27,11.1,3
2,2019,27,11.1,3
2,2019,0,11.1,3
2,2019,0,11.1,3
2,2019,0,11.1,3
2,2019,0,11.1,3
2,2019,37,11.1,3
2,2019,37,11.1,3
2,2019,37,11.1,3
2,2019,37,11.1,3
2,2019,37,11.1,3
2,2019,37,11.1,3
2,2019,37,11.1,3
2,2019,37,11.1,3
33,2019,41,8.8,3
33,2019,20,12.7,3
2,2019,38,9.7,3
2,2019,38,9.7,3
2,2019,38,13.6,3
2,2019,38,13.6,3
2,2019,38,13.6,3
2,2019,38,13.6,3
2,2019,26,10.8,3
2,2019,26,13.7,3
2,2019,26,13.7,3
2,2019,26,13.7,3
2,2019,26,13.7,3
2,2019,26,13.7,3
2,2019,42,16.79,3
2,2019,42,16.79,3
2,2019,42,16.79,3
0,2019,39,15.7,3
0,2019,35,9.5,3
0,2019,35,9.5,3
0,2019,35,9.5,3
0,2019,35,9.5,3
0,2019,35,9.5,3
0,2019,0,7.7,3
2,2019,0,7.7,3
2,2019,44,13.1,3
2,2019,44,13.1,3
2,2019,34,14.6,3
2,2019,34,14.6,3
2,2019,0,12.3,11
2,2019,0,12.3,11
2,2019,0,11.5,11
2,2019,36,18.5,11
2,2019,36,18.5,11
2,2019,36,18.5,11
2,2019,0,16.2,11
2,2019,0,16.2,11
2,2019,0,16.2,11
2,2019,0,16.2,11
2,2019,0,14.3,11
2,2019,0,14.3,11
2,2019,0,14.3,11
2,2019,30,14.3,11
2,2019,28,11.9,11
2,2019,28,11.9,11
2,2019,39,16.79,11
2,2019,39,16.79,11
2,2019,39,16.79,11
2,2019,39,16.79,11
2,2019,39,16.79,11
2,2019,39,16.79,11
2,2019,39,16.79,11
2,2019,39,16.79,11
2,2019,39,16.79,11
2,2019,36,12.9,11
2,2019,36,12.9,11
0,2019,0,7.7,11
2,2019,41,16.1,11
2,2019,41,16.1,11
2,2019,36,14.6,11
2,2019,31,9.5,3
2,2019,31,9.5,3
2,2019,31,11.9,3
33,2019,45,12.9,3
33,2019,45,12.9,3
33,2019,45,12.9,3
33,2019,45,12.9,3
33,2019,45,12.9,3
33,2019,45,12.9,3
33,2019,45,12.9,3
33,2019,45,12.9,3
0,2019,40,12.5,3
33,2019,45,11.8,3
33,2019,45,11.8,3
33,2019,45,11.8,3
33,2019,45,11.8,3
33,2019,45,11.8,3
33,2019,45,11.8,3
33,2019,45,11.8,3
33,2019,45,11.8,3
33,2019,45,11.8,3
33,2019,40,11.8,3
33,2019,40,11.8,3
33,2019,40,11.8,3
33,2019,40,11.8,3
33,2019,40,11.8,3
33,2019,40,11.8,3
33,2019,40,11.8,3
33,2019,40,11.8,3
33,2019,40,11.8,3
33,2019,40,11.8,3
33,2019,40,11.8,3
33,2019,40,11.8,3
33,2019,40,11.8,3
33,2019,40,11.8,3
33,2019,40,10.2,3
33,2019,40,10.2,3
33,2019,40,10.2,3
33,2019,40,10.2,3
33,2019,40,10.2,3
33,2019,40,10.2,3
33,2019,40,10.2,3
33,2019,40,10.2,3
33,2019,40,10.2,3
33,2019,40,10.2,3
33,2019,40,10.2,3
33,2019,40,10.2,3
33,2019,40,10.2,3
33,2019,40,10.2,3
33,2019,40,10.2,3
33,2019,40,10.2,3
2,2019,26,12.82,3
2,2019,39,13.1,3
2,2019,20,11.8,3
2,2019,39,11.8,3
2,2019,39,11.8,3
2,2019,35,11.7,3
2,2019,35,11.7,3
2,2019,39,11.2,3
2,2019,0,11.7,3
2,2019,0,11.7,3
2,2019,33,11.6,3
2,2019,33,11.6,3
2,2019,33,9.8,3
2,2019,33,9.8,3
2,2019,42,14.2,3
2,2019,0,14.2,3
2,2019,33,17.9,3
2,2019,33,17.9,3
2,2019,26,16.1,3
2,2019,29,15.5,3
2,2019,39,16.5,3
2,2019,39,16.5,3
2,2019,32,9.1,3
2,2019,32,9.1,3
2,2019,32,9.1,3
2,2019,30,14.9,3
2,2019,30,14.9,3
2,2019,30,14.9,3
2,2019,30,14.9,3
2,2019,30,14.9,3
2,2019,30,14.9,3
2,2019,30,14.9,3
2,2019,30,14.9,3
2,2019,30,14.9,3
2,2019,30,14.9,3
2,2019,30,14.9,3
2,2019,30,14.9,3
2,2019,30,14.9,3
2,2019,30,14.9,3
2,2019,30,14.9,3
2,2019,30,14.9,3
2,2019,42,11.8,3
33,2019,22,18.29,3
33,2019,22,18.29,3
33,2019,22,18.29,3
33,2019,22,18.29,3
33,2019,22,18.29,3
33,2019,22,18.29,3
33,2019,22,18.29,3
33,2019,22,18.29,3
33,2019,22,18.29,3
33,2019,22,18.29,3
33,2019,22,18.29,3
33,2019,22,18.29,3
33,2019,22,18.29,3
33,2019,22,18.29,3
33,2019,22,18.29,3
33,2019,22,18.29,3
33,2019,26,12.2,3
33,2019,26,12.2,3
33,2019,26,12.2,3
33,2019,26,12.2,3
33,2019,26,12.2,3
33,2019,26,12.2,3
33,2019,26,12.2,3
33,2019,26,12.2,3
33,2019,26,12.2,3
33,2019,26,12.2,3
33,2019,26,12.2,3
33,2019,26,12.2,3
2,2019,30,12.2,3
2,2019,18,17.5,3
2,2019,18,17.5,3
33,2019,40,3.3,3
33,2019,40,3.3,3
2,2019,53,9.89,3
2,2019,53,9.89,3
2,2019,53,9.89,3
2,2019,53,9.2,3
2,2019,53,9.2,3
2,2019,53,9.2,3
2,2019,53,9.89,3
2,2019,53,9.89,3
2,2019,53,9.89,3
2,2019,53,9.2,3
2,2019,53,9.2,3
2,2019,53,9.89,3
2,2019,53,9.89,3
2,2019,53,9.2,3
2,2019,53,9.2,3
2,2019,53,9.2,3
2,2019,53,9.2,3
2,2019,53,9.89,3
2,2019,53,9.2,3
2,2019,53,9.2,3
2,2019,53,9.2,3
2,2019,42,10.8,3
2,2019,42,10.8,3
2,2019,42,10.8,3
2,2019,42,10.8,3
2,2019,42,10.8,3
2,2019,42,10.8,3
33,2019,42,12.8,3
33,2019,42,12.8,3
33,2019,42,12.8,3
33,2019,20,12.8,3
33,2019,20,12.8,3
33,2019,42,12.8,3
33,2019,42,12.8,3
33,2019,42,12.8,3
33,2019,20,12.8,3
33,2019,20,12.8,3
33,2019,20,12.8,3
33,2019,20,12.8,3
33,2019,42,12.8,3
33,2019,42,12.8,3
33,2019,20,12.8,3
33,2019,20,12.8,3
33,2019,20,12.8,3
33,2019,20,12.8,3
33,2019,20,12.8,3
33,2019,42,12.8,3
33,2019,42,12.8,3
33,2019,42,12.8,3
33,2019,20,12.8,3
33,2019,20,12.8,3
33,2019,20,12.8,3
33,2019,20,12.8,3
33,2019,42,12.8,3
33,2019,42,12.8,3
33,2019,42,12.8,3
